iter	TotalF1:average=Macro	MultiClass
2694	0.4905437777	1.060674038
2695	0.4905565838	1.060655066
2696	0.4905667527	1.060648359
2697	0.4905721933	1.060631081
2698	0.4905887612	1.060618478
2699	0.4905899187	1.060606757
2700	0.4905983455	1.060593951
2701	0.4905935811	1.06057464
2702	0.4906051335	1.060554653
2703	0.4906430164	1.060536223
2704	0.4906472026	1.060525247
2705	0.4906501592	1.060514135
2706	0.4906558569	1.060503429
2707	0.4906778399	1.06048893
2708	0.4906745654	1.060479037
2709	0.4906799435	1.060466706
2710	0.4906751142	1.060450851
2711	0.4906622146	1.060437706
2712	0.4906760933	1.060423275
2713	0.490697677	1.060405048
2714	0.4907024445	1.060390684
2715	0.4907059004	1.060366292
2716	0.4907136628	1.060345152
2717	0.4907124575	1.060336073
2718	0.4907144094	1.060320422
2719	0.4907670738	1.060313917
2720	0.4907664906	1.060302466
2721	0.4907676469	1.06029149
2722	0.4907765076	1.060276584
2723	0.4907496404	1.060260187
2724	0.4907660412	1.060249752
2725	0.4907542075	1.060238776
2726	0.4907476464	1.060224141
2727	0.4907902572	1.060208693
2728	0.4908051378	1.060199952
2729	0.4908302575	1.060181184
2730	0.4908193295	1.060167294
2731	0.4908211572	1.060152455
2732	0.4908407713	1.060141953
2733	0.4908576053	1.060132264
2734	0.490892099	1.060116884
2735	0.4909350575	1.060103333
2736	0.4909533199	1.06009012
2737	0.4909399906	1.060079008
2738	0.4909387896	1.060069523
2739	0.4909305476	1.060061121
2740	0.4909290471	1.060037407
2741	0.4909479781	1.060029276
2742	0.4909719409	1.060010846
2743	0.4909961714	1.060004884
2744	0.4909796649	1.059992349
2745	0.490994182	1.059984218
2746	0.49103294	1.059969109
2747	0.4910392914	1.059954812
2748	0.4910623381	1.059941871
2749	0.4910476728	1.059933334
2750	0.4910438767	1.059918563
2751	0.4910764621	1.059908671
2752	0.4910902859	1.05989905
2753	0.4911096761	1.059885973
2754	0.4911150855	1.059877097
2755	0.4911067831	1.0598607
2756	0.4911278727	1.059852027
2757	0.4910943455	1.059840238
2758	0.491109427	1.059822147
2759	0.4911078823	1.059810561
2760	0.4911130774	1.059796332
2761	0.4911285611	1.059784949
2762	0.4911321913	1.059769433
2763	0.4911211059	1.059763132
2764	0.4911380382	1.059754459
2765	0.4911528918	1.059745244
2766	0.4911483222	1.059735352
2767	0.4911681254	1.059715906
2768	0.4911823793	1.059699035
2769	0.4911811368	1.059689685
2770	0.4911868852	1.059675456
2771	0.4912092236	1.059661499
2772	0.4912416901	1.059651606
2773	0.4912574962	1.059640901
2774	0.4912744409	1.059635074
2775	0.4912317191	1.059622471
2776	0.4912399378	1.059608649
2777	0.4912749276	1.059593743
2778	0.4912863782	1.059578701
2779	0.4913009841	1.059570774
2780	0.4913073026	1.05955973
2781	0.4913223249	1.059549295
2782	0.4913281453	1.059539132
2783	0.4913126601	1.059521922
2784	0.4913069104	1.059511149
2785	0.4913428924	1.059496581
2786	0.4913529603	1.059481675
2787	0.4913597626	1.059467718
2788	0.4913581358	1.059458503
2789	0.4913809892	1.059445697
2790	0.4913647479	1.059435872
2791	0.49136845	1.059428081
2792	0.4913824958	1.059408499
2793	0.4914053698	1.059396371
2794	0.4913901497	1.059386953
2795	0.4913947112	1.059379364
2796	0.4914044691	1.059371098
2797	0.4914065594	1.059357411
2798	0.4913932997	1.059352059
2799	0.4914014377	1.059345283
2800	0.4913942408	1.059322924
2801	0.4914105418	1.059314454
2802	0.4914173491	1.059304427
2803	0.4914449217	1.059284235
2804	0.4914825795	1.059273598
2805	0.4914921123	1.059264722
2806	0.4915000144	1.059245276
2807	0.4914969815	1.059238568
2808	0.4914924145	1.059225085
2809	0.4915160539	1.059209366
2810	0.4915214447	1.059201167
2811	0.491534255	1.059191072
2812	0.4915553595	1.059170948
2813	0.4915814278	1.059149537
2814	0.4915874128	1.059140323
2815	0.491579891	1.059113356
2816	0.4915720034	1.059098992
2817	0.4915810236	1.059090522
2818	0.4915761348	1.059081646
2819	0.4915697927	1.059067214
2820	0.4915603703	1.059053934
2821	0.4915850714	1.059037063
2822	0.4915995375	1.059029813
2823	0.4916070657	1.059011994
2824	0.4916490644	1.058989973
2825	0.4916594503	1.058973034
2826	0.4916788016	1.058963616
2827	0.4916889586	1.058948574
2828	0.4916976351	1.058940444
2829	0.4916853728	1.058932787
2830	0.4917140046	1.058921743
2831	0.4917160499	1.058909683
2832	0.4917043092	1.058898706
2833	0.4917237369	1.058871062
2834	0.4917240644	1.058857917
2835	0.4917711924	1.058841317
2836	0.4917812044	1.058830002
2837	0.4917781449	1.058816722
2838	0.4918112691	1.058807372
2839	0.4918113667	1.058791652
2840	0.491839769	1.058784199
2841	0.4918421395	1.058777966
2842	0.4918458513	1.058765905
2843	0.4918569549	1.058752761
2844	0.4918549311	1.058747137
2845	0.4918486755	1.058733315
2846	0.491883894	1.058725116
2847	0.4918931593	1.05870872
2848	0.4918915734	1.058702757
2849	0.4919020876	1.058689477
2850	0.4918846556	1.05867823
2851	0.4919161563	1.058669286
2852	0.4919104184	1.05864259
2853	0.4919023005	1.058635069
2854	0.4919448854	1.058618401
2855	0.4919026167	1.058607357
2856	0.4918937673	1.058596245
2857	0.4919040852	1.058578358
2858	0.4919354995	1.058566094
2859	0.4919636568	1.058555931
2860	0.4919817683	1.058542176
2861	0.4920044942	1.058529371
2862	0.4920171528	1.058518191
2863	0.4920175963	1.058512499
2864	0.4920212158	1.058499355
2865	0.4920339611	1.058492715
2866	0.4920219403	1.058484516
2867	0.4920409516	1.058473675
2868	0.4920524211	1.058452468
2869	0.4920644304	1.058432683
2870	0.4920285336	1.058413305
2871	0.4920688176	1.058403955
2872	0.4920687613	1.058380376
2873	0.4920661155	1.058366622
2874	0.4920836778	1.058344262
2875	0.4920699926	1.058334302
2876	0.492096929	1.05832441
2877	0.4921292659	1.05831445
2878	0.492147021	1.058303541
2879	0.4922122185	1.05829663
2880	0.492190256	1.058289855
2881	0.4922030101	1.058271967
2882	0.4922249306	1.058264514
2883	0.4922456534	1.058248388
2884	0.4922337529	1.058237886
2885	0.4922472992	1.058227655
2886	0.4922371782	1.058219795
2887	0.492277957	1.058207193
2888	0.492307588	1.058195132
2889	0.4923048958	1.058184969
2890	0.4922910946	1.058164913
2891	0.4922659552	1.058157934
2892	0.492267758	1.058141741
2893	0.4923021996	1.05813361
2894	0.4923251647	1.058114774
2895	0.4923375424	1.058101765
2896	0.492332793	1.058092279
2897	0.4923622785	1.058083878
2898	0.4923527356	1.058072766
2899	0.4923549581	1.058059757
2900	0.4923793686	1.058047561
2901	0.4923813905	1.0580355
2902	0.4923727284	1.05802344
2903	0.4923949859	1.058010431
2904	0.4923686072	1.057995524
2905	0.4924146923	1.057982515
2906	0.4923959838	1.057971674
2907	0.4924307427	1.057947011
2908	0.4924483949	1.057935154
2909	0.4924560612	1.057920722
2910	0.4924610328	1.057908933
2911	0.4924655008	1.057887793
2912	0.4925094348	1.057877901
2913	0.492497811	1.057862656
2914	0.4924986763	1.057847817
2915	0.4925244341	1.057831014
2916	0.4925747037	1.057817192
2917	0.4925927288	1.057798152
2918	0.4926066775	1.057770644
2919	0.4925971366	1.057751604
2920	0.4926221957	1.057741847
2921	0.4925950135	1.0577306
2922	0.492609209	1.057716439
2923	0.4926067477	1.05770133
2924	0.4926003564	1.057691708
2925	0.4926323092	1.057679377
2926	0.4926237003	1.057671449
2927	0.4926354504	1.057660541
2928	0.4926392898	1.057642518
2929	0.4926328591	1.057629847
2930	0.4926361927	1.057620158
2931	0.4926471393	1.057611621
2932	0.4926547585	1.057601729
2933	0.4926540069	1.057587771
2934	0.4926464328	1.05757273
2935	0.4926674142	1.057556807
2936	0.4926871128	1.057537564
2937	0.4926992229	1.057526656
2938	0.4927201065	1.057513647
2939	0.4927435772	1.057496437
2940	0.4927431573	1.057488713
2941	0.4927444508	1.057475839
2942	0.4927559676	1.057463643
2943	0.492743427	1.057455851
2944	0.4927675268	1.057439793
2945	0.4927768436	1.057423803
2946	0.4927895384	1.057411607
2947	0.4928168903	1.057394532
2948	0.4928231327	1.057383827
2949	0.4928239695	1.057367837
2950	0.4928270686	1.057355776
2951	0.4928564581	1.05734148
2952	0.4928273598	1.057330436
2953	0.4928181736	1.057319798
2954	0.49283227	1.057310922
2955	0.4928587095	1.057300894
2956	0.4928860781	1.057282736
2957	0.4929182303	1.057264442
2958	0.4929000124	1.057250552
2959	0.4929112619	1.057242624
2960	0.4929700847	1.057222704
2961	0.4930005541	1.057216132
2962	0.4930041111	1.057208543
2963	0.4930086612	1.057192417
2964	0.4930133107	1.057186048
2965	0.4929981027	1.057178595
2966	0.4929977886	1.05716728
2967	0.4930087982	1.057156575
2968	0.4930259473	1.057141194
2969	0.4930621089	1.057122426
2970	0.4930687507	1.057111043
2971	0.4930700566	1.057087058
2972	0.4931064202	1.057068221
2973	0.4931078428	1.057046269
2974	0.4931102658	1.057037325
2975	0.4931226031	1.057023774
2976	0.4931377027	1.05700697
2977	0.493148445	1.056994232
2978	0.4931560937	1.056979123
2979	0.4931437829	1.056973364
2980	0.4931635101	1.05695507
2981	0.4931511919	1.056946803
2982	0.4931567511	1.056927561
2983	0.4931469667	1.056915907
2984	0.4931444814	1.056900188
2985	0.4931552964	1.056892735
2986	0.4931581296	1.0568823
2987	0.4931549071	1.056860889
2988	0.4931763507	1.056850997
2989	0.4931952815	1.05683853
2990	0.4931779465	1.056825521
2991	0.4931711487	1.056809124
2992	0.4932088841	1.056786629
2993	0.4931997773	1.05677755
2994	0.4932069357	1.056762508
2995	0.4931864447	1.056750448
2996	0.4932516655	1.056738794
2997	0.4932602061	1.056724972
2998	0.4932412417	1.056715892
2999	0.4932670034	1.056701799
3000	0.4932759481	1.056690552
3001	0.4933105138	1.056676323
3002	0.4933064612	1.056661823
3003	0.4932988017	1.056644952
3004	0.4932819618	1.056634721
3005	0.4932805571	1.056614395
3006	0.4933014653	1.056605315
3007	0.4932875109	1.056592442
3008	0.4933034581	1.056578145
3009	0.4933031453	1.056566356
3010	0.4933159273	1.056558157
3011	0.4933017028	1.056541896
3012	0.4933085359	1.056525906
3013	0.4933414072	1.056514523
3014	0.4933436961	1.056503817
3015	0.493347459	1.056484575
3016	0.4933591872	1.056477122
3017	0.4933446396	1.05646601
3018	0.4933499262	1.056458963
3019	0.4933557495	1.056451036
3020	0.4933656241	1.056445006
3021	0.493353007	1.056436333
3022	0.4933861295	1.05641953
3023	0.4934059684	1.056403539
3024	0.4934082459	1.056395273
3025	0.4934270832	1.056377386
3026	0.4934105753	1.056370339
3027	0.4933995564	1.056362683
3028	0.4934176021	1.056352723
3029	0.4934041469	1.05634554
3030	0.4934297305	1.056337681
3031	0.4934461432	1.056329821
3032	0.4934593956	1.056315728
3033	0.4934493987	1.056309359
3034	0.4934653023	1.056293098
3035	0.4934648046	1.056275142
3036	0.493456521	1.056260439
3037	0.4934859117	1.056250412
3038	0.4934793406	1.056240384
3039	0.49347247	1.056218973
3040	0.4934847327	1.056207319
3041	0.493464408	1.056195259
3042	0.4934907696	1.056188957
3043	0.4935022123	1.056183334
3044	0.493484204	1.056172357
3045	0.493511087	1.056159213
3046	0.493528099	1.056147559
3047	0.4935402985	1.056139292
3048	0.4935308773	1.056125606
3049	0.4935345751	1.056117949
3050	0.4935310154	1.056105279
3051	0.493544162	1.056089289
3052	0.4935640929	1.056079803
3053	0.4935767098	1.056059747
3054	0.4935735317	1.0560464
3055	0.4935481917	1.056039963
3056	0.4935881517	1.056028851
3057	0.4935686139	1.056015503
3058	0.4935978422	1.056002426
3059	0.4936008015	1.055991382
3060	0.4936453745	1.055981761
3061	0.4936698738	1.055962112
3062	0.4936724644	1.055948493
3063	0.4936786153	1.055939278
3064	0.4936656285	1.055928844
3065	0.4936728443	1.055914683
3066	0.4936869478	1.055908246
3067	0.4936666928	1.055896592
3068	0.4936929147	1.05588819
3069	0.4936944088	1.055874233
3070	0.4936850161	1.055863527
